CustomerID,Age,City,SignupDate,CustomerSegment
100673,48,Mashhad,28-09-2023,VIP
100674,22,Shiraz,09-11-2024,New
100675,47,Shiraz,08-09-2024,Regular
100676,52,Rasht,13-08-2023,Regular
100677,45,Tehran,07-03-2023,VIP
100678,22,Shiraz,12-09-2025,Regular
100679,43,Karaj,26-08-2024,Regular
100680,62,Mashhad,19-09-2024,New
100681,52,Ahvaz,05-03-2023,Regular
100682,24,Mashhad,18-08-2023,Regular
100683,64,Tehran,21-03-2023,Regular
100684,64,Shiraz,08-12-2025,Regular
100685,26,Isfahan,22-04-2025,New
100686,56,Tehran,21-08-2024,New
100687,37,Tehran,15-01-2025,VIP
100688,46,Tehran,01-07-2023,New
100689,39,Karaj,18-12-2025,Regular
100690,55,Rasht,20-07-2024,Regular
100691,65,Shiraz,19-07-2024,VIP
100692,56,Tehran,16-11-2025,New
100693,62,Shiraz,16-04-2023,New
100694,63,Ahvaz,09-04-2024,Regular
100695,22,Karaj,07-04-2023,Regular
100696,30,Mashhad,10-04-2024,Regular
100697,52,Tehran,20-10-2023,Regular
100698,46,Rasht,19-05-2024,Regular
100699,20,Ahvaz,07-02-2025,VIP
100700,22,Tehran,03-11-2023,Regular
100701,42,Qom,26-02-2023,VIP
100702,47,Tehran,27-06-2023,VIP
100703,26,Tehran,22-02-2025,Regular
100704,26,Karaj,25-09-2024,Regular
100705,24,Shiraz,07-12-2025,Regular
100706,45,Isfahan,06-09-2025,Regular
100707,18,Rasht,26-06-2023,Regular
100708,45,Ahvaz,16-03-2025,New
100709,40,Tehran,09-04-2023,VIP
100710,40,Tabriz,16-04-2023,Regular
100711,50,Karaj,18-05-2025,Regular
100712,43,Shiraz,14-03-2024,Regular
100713,52,Kerman,28-12-2025,Regular
100714,54,Karaj,06-01-2023,Regular
100715,62,Tehran,04-07-2024,Regular
100716,56,Tehran,04-12-2023,New
100717,42,Qom,15-12-2025,Regular
100718,41,Kerman,02-01-2025,Regular
100719,29,Tehran,25-04-2025,VIP
100720,46,Tehran,14-11-2023,New
100721,24,Karaj,06-09-2025,New
100722,62,Tehran,09-07-2025,Regular
100723,58,Tehran,08-05-2025,New
100724,23,Ahvaz,06-06-2024,New
100725,55,Qom,06-10-2025,Regular
100726,23,Ahvaz,02-01-2025,Regular
100727,52,Tabriz,13-03-2023,Regular
100728,22,Mashhad,25-08-2025,Regular
100729,41,Rasht,23-01-2023,VIP
100730,49,Mashhad,17-01-2025,Regular
100731,52,Tehran,01-10-2023,Regular
100732,38,Ahvaz,09-09-2025,New
100733,62,Karaj,10-03-2025,Regular
100734,55,Rasht,03-06-2025,Regular
100735,27,Tehran,05-02-2025,New
100736,50,Kerman,12-09-2024,Regular
100737,53,Tabriz,03-08-2025,Regular
100738,34,Tabriz,22-11-2023,Regular
100739,53,Rasht,01-08-2024,Regular
100740,,Mashhad,23-11-2023,New
100741,,Karaj,05-05-2023,Regular
100742,54,Tabriz,16-08-2025,VIP
100743,48,Qom,28-06-2024,New
100744,30,Rasht,01-03-2023,New
100745,56,Karaj,22-06-2025,New
100746,35,Tehran,27-10-2025,VIP
100747,43,Tehran,25-12-2024,New
100748,33,Kerman,25-12-2023,New
100749,33,Kerman,30-07-2025,Regular
100750,25,Kerman,20-03-2025,Regular
100751,64,Tehran,08-11-2023,Regular
100752,25,Mashhad,28-12-2023,VIP
100753,22,Karaj,17-12-2025,New
100754,62,Karaj,09-11-2025,Regular
100755,44,Tehran,10-01-2025,Regular
100756,39,Tabriz,09-02-2023,New
100757,53,Tehran,09-09-2023,Regular
100758,36,Isfahan,22-01-2024,Regular
100759,24,Tehran,09-08-2024,New
100760,53,Tehran,07-08-2025,New
100761,26,Tehran,17-07-2025,New
100762,44,tehran,28-10-2023,Regular
100763,63,Karaj,30-04-2023,New
100764,62,Rasht,29-10-2023,VIP
100765,35,Isfahan,15-09-2023,New
100766,55,Isfahan,11-09-2025,VIP
100767,47,Mashhad,16-01-2023,Regular
100768,41,Tabriz,28-06-2025,New
100769,24,Mashhad,20-12-2024,New
100770,,Karaj,26-04-2023,Regular
100771,49,Qom,20-01-2025,New
100772,65,Ahvaz,27-09-2024,New
100773,18,Tehran,05-01-2023,Regular
100774,52,Shiraz,02-09-2023,VIP
100775,58,Tehran,17-01-2024,Regular
100776,63,Tehran,24-08-2023,Regular
100777,38,Karaj,25-09-2024,Regular
100778,23,Shiraz,04-11-2024,Regular
100779,31,Karaj,05-07-2023,New
100780,58,Tehran,16-05-2023,Regular
100781,60,Kerman,18-12-2024,Regular
100782,48,Kerman,29-05-2024,Regular
100783,23,Isfahan,18-10-2023,VIP
100784,23,Ahvaz,08-10-2023,Regular
100785,40,Tehran,12-02-2023,Regular
100786,46,Karaj,24-07-2025,Regular
100787,19,Ahvaz,10-07-2025,New
100788,50,Qom,30-08-2024,New
100789,44,Qom,18-01-2024,VIP
100790,18,Isfahan,24-08-2023,Regular
100791,22,Qom,03-12-2023,Regular
100792,39,Karaj,11-10-2025,Regular
100793,52,Tehran,08-04-2023,Regular
100794,57,Tehran,20-06-2025,Regular
100795,38,Karaj,30-11-2023,New
100796,32,Tabriz,18-10-2023,Regular
100797,64,Shiraz,05-06-2025,Regular
100798,40,Rasht,18-11-2025,New
100799,33,Tabriz,21-12-2025,Regular
100800,39,Mashhad,21-10-2023,New
100801,18,Isfahan,09-10-2024,New
100802,32,Tabriz,17-11-2023,VIP
100803,42,Karaj,31-07-2023,VIP
100804,62,Shiraz,27-02-2024,Regular
100805,53,Isfahan,10-03-2023,New
100806,55,Karaj,30-06-2023,VIP
100807,44,Karaj,14-10-2024,Regular
100808,23,Ahvaz,22-01-2025,VIP
100809,36,Tehran,24-10-2023,New
100810,65,Karaj,02-09-2024,New
100811,20,Shiraz,17-04-2025,Regular
100812,60,Tehran,06-09-2025,VIP
100813,50,Tabriz,14-09-2024,New
100814,31,Karaj,21-09-2023,New
100815,55,Shiraz,19-02-2025,Regular
100816,58,Qom,06-07-2023,VIP
100817,20,Mashhad,02-06-2023,Regular
100818,23,Tehran,28-01-2024,VIP
100819,49,Mashhad,27-12-2023,Regular
100820,65,Isfahan,09-06-2023,Regular
100821,19,Karaj,27-02-2023,Regular
100822,49,Ahvaz,02-11-2025,New
100823,24,Karaj,11-01-2025,Regular
100824,49,Tehran,24-02-2025,Regular
100825,47,Mashhad,14-03-2023,Regular
100826,22,Tehran,21-05-2025,New
100827,50,Karaj,04-02-2024,Regular
100828,,Tehran,30-03-2025,Regular
100829,59,Shiraz,20-06-2024,Regular
100830,19,Qom,23-09-2023,VIP
100831,29,Tabriz,15-10-2023,Regular
100832,29,Mashhad,04-06-2023,New
100833,39,Mashhad,27-06-2025,New
100834,24,Tabriz,15-04-2024,Regular
100835,59,Shiraz,04-05-2025,New
100836,55,Tehran,26-06-2025,Regular
100837,56,Ahvaz,02-07-2023,Regular
100838,27,Shiraz,28-12-2023,Regular
100839,18,Isfahan,16-05-2023,Regular
100840,61,Tehran,11-01-2023,VIP
100841,31,Mashhad,16-12-2025,Regular
100842,49,Mashhad,23-12-2024,New
100843,61,Tehran,09-05-2024,New
100844,19,Shiraz,08-08-2023,Regular
100845,,Isfahan,09-10-2024,Regular
100846,18,Ahvaz,17-08-2024,Regular
100847,25,Rasht,02-09-2023,Regular
100848,20,Tehran,17-01-2023,Regular
100849,57,Tehran,28-05-2024,New
100850,47,Qom,11-07-2024,New
100851,65,Kerman,24-05-2025,Regular
100852,56,Ahvaz,07-03-2024,Regular
100853,64,Tehran,17-04-2023,Regular
100854,29,Tehran,22-08-2025,Regular
100855,31,tehran,28-03-2024,Regular
100856,58,Qom,01-03-2025,Regular
100857,29,Shiraz,17-02-2023,New
100858,20,Shiraz,09-02-2023,New
100859,50,Shiraz,26-01-2023,New
100860,56,Tehran,14-05-2025,New
100861,64,Tabriz,21-09-2023,New
100862,62,Tehran,16-05-2025,Regular
100863,23,Tabriz,31-10-2025,New
100864,55,Karaj,27-12-2024,New
100865,58,Tabriz,15-12-2025,New
100866,51,Mashhad,14-10-2025,New
100867,57,Qom,02-03-2025,New
100868,58,Karaj,29-05-2025,New
100869,39,Tehran,22-10-2024,New
100870,19,Tehran,28-08-2023,VIP
100871,39,Tabriz,23-04-2023,New
100872,27,Mashhad,22-02-2024,New
100873,23,Tehran,04-06-2024,Regular
100874,,Tehran,19-01-2024,New
100875,51,Tehran,22-04-2023,Regular
100876,42,Isfahan,06-07-2024,Regular
100877,43,Tabriz,29-06-2024,Regular
100878,53,Tehran,10-11-2025,VIP
100879,44,Karaj,10-11-2025,Regular
100880,48,Mashhad,05-11-2024,New
100881,22,Mashhad,20-07-2025,Regular
100882,58,Tehran,09-12-2023,New
100883,39,Qom,27-11-2025,Regular
100884,25,Kerman,27-10-2025,New
100885,57,Isfahan,18-05-2023,Regular
100886,53,Tehran,05-02-2025,New
100887,20,Tehran,16-05-2024,Regular
100888,27,Tehran,19-10-2023,New
100889,18,Ahvaz,27-03-2024,Regular
100890,30,Tehran,19-09-2025,Regular
100891,22,Kerman,09-10-2025,Regular
100892,52,Shiraz,12-01-2024,New
100893,43,Shiraz,20-05-2024,New
100894,65,Ahvaz,19-07-2024,Regular
100895,53,Tehran,14-03-2025,Regular
100896,47,Karaj,08-06-2024,Regular
100897,42,Tehran,09-03-2024,Regular
100898,20,Ahvaz,08-10-2025,Regular
100899,21,Shiraz,13-02-2024,Regular
100900,47,Tehran,18-10-2023,New
100901,18,Ahvaz,25-12-2023,Regular
100902,20,Tehran,31-12-2023,Regular
100903,28,Tehran,30-08-2024,New
100904,,Qom,23-12-2024,Regular
100905,40,Isfahan,28-05-2023,New
100906,52,Ahvaz,28-08-2025,New
100907,37,Tabriz,05-10-2023,Regular
100908,26,Tabriz,06-05-2023,Regular
100909,35,Mashhad,01-01-2025,New
100910,22,Tehran,18-08-2023,Regular
100911,54,Kerman,01-04-2025,New
100912,26,Tehran,04-11-2025,Regular
100913,36,Shiraz,28-01-2025,Regular
100914,65,Tehran,01-05-2025,Regular
100915,46,Tehran,25-06-2024,Regular
100916,40,Shiraz,14-01-2024,Regular
100917,44,Qom,02-11-2024,Regular
100918,55,Karaj,27-01-2024,New
100919,30,Ahvaz,17-08-2025,New
100920,48,Mashhad,29-05-2024,Regular
100921,59,Isfahan,30-06-2024,Regular
100922,45,Tehran,07-01-2025,New
100923,39,Karaj,27-07-2023,Regular
100924,24,Mashhad,06-09-2024,Regular
100925,29,Shiraz,05-04-2025,Regular
100926,63,Tehran,29-04-2025,VIP
100927,43,Qom,04-09-2023,Regular
100928,32,Qom,01-03-2023,Regular
100929,38,Ahvaz,01-08-2023,Regular
100930,45,Tehran,15-06-2025,New
100931,43,Kerman,18-10-2023,Regular
100932,51,Tehran,05-03-2023,Regular
100933,30,Mashhad,15-10-2024,Regular
100934,,Tehran,22-08-2025,VIP
100935,39,Tehran,03-09-2023,Regular
100936,63,Shiraz,17-02-2023,Regular
100937,25,Tehran,03-06-2023,New
100938,25,Mashhad,20-05-2023,VIP
100939,40,Tabriz,12-08-2023,Regular
100940,42,Ahvaz,17-07-2023,New
100941,51,Karaj,28-11-2024,Regular
100942,37,Shiraz,02-09-2023,Regular
100943,61,Tehran,23-08-2024,VIP
100944,40,Qom,15-03-2024,Regular
100945,24,Mashad,17-12-2024,Regular
100946,23,Tehran,18-12-2024,Regular
100947,64,Tehran,11-10-2024,Regular
100948,24,Tabriz,04-09-2025,Regular
100949,63,Mashhad,03-08-2023,New
100950,31,Tabriz,28-07-2024,New
100951,22,Mashhad,07-03-2024,VIP
100952,32,Isfahan,06-08-2024,VIP
100953,47,Isfahan,03-06-2023,VIP
100954,38,Tehran,16-12-2023,New
100955,55,Isfahan,27-10-2025,New
100956,47,Tabriz,26-05-2025,VIP
100957,37,Shiraz,11-04-2024,New
100958,48,Tehran,01-05-2023,Regular
100959,64,Tabriz,11-12-2024,New
100960,37,Mashhad,26-11-2023,Regular
100961,25,Tehran,27-12-2023,Regular
100962,37,Tehran,17-04-2023,New
100963,58,Isfahan,13-11-2023,Regular
100964,28,Mashhad,23-08-2023,New
100965,63,Karaj,07-02-2023,Regular
100966,46,Tehran,04-10-2024,Regular
100967,46,Karaj,27-11-2025,Regular
100968,33,Mashhad,18-05-2023,Regular
100969,62,Tabriz,27-02-2023,New
100970,19,Qom,21-04-2023,New
100971,32,Mashhad,20-08-2024,VIP
100972,38,Tehran,23-06-2025,Regular
100973,40,Shiraz,06-12-2023,Regular
100974,40,Kerman,10-05-2023,Regular
100975,25,Kerman,16-04-2023,VIP
100976,28,Tehran,27-10-2024,Regular
100977,22,Karaj,26-01-2024,New
100978,45,Mashhad,21-01-2024,Regular
100979,34,Tehran,19-09-2023,Regular
100980,45,Tabriz,08-09-2025,Regular
100981,46,Isfahan,15-02-2024,VIP
100982,51,Shiraz,13-02-2025,Regular
100983,44,Qom,23-03-2025,Regular
100984,49,Mashad,07-03-2023,Regular
100985,46,Tabriz,30-09-2023,Regular
100986,49,Mashhad,07-09-2025,Regular
100987,47,Tehran,24-08-2025,Regular
100988,33,Mashhad,29-03-2024,New
100989,29,Kerman,21-06-2023,Regular
100990,55,Isfahan,23-11-2023,New
100991,34,Tehran,05-11-2025,New
100992,44,Karaj,06-01-2025,Regular
100993,,Kerman,24-03-2023,New
100994,38,Rasht,25-02-2025,Regular
100995,43,Shiraz,10-06-2023,Regular
100996,48,Mashhad,29-11-2023,Regular
100997,43,Shiraz,11-06-2024,VIP
100998,35,Qom,21-01-2024,Regular
100999,64,Ahvaz,03-02-2025,Regular
101000,42,,21-06-2023,New
101001,56,Isfahan,18-08-2025,Regular
101002,53,Tehran,11-10-2024,Regular
101003,44,,01-12-2023,Regular
101004,60,Tehran,13-11-2025,Regular
101005,24,Tehran,07-06-2024,Regular
101006,62,Isfahan,01-04-2024,New
101007,58,Tabriz,24-01-2023,New
101008,42,Ahvaz,26-12-2025,VIP
101009,53,Qom,15-07-2025,Regular
101010,42,Ahvaz,13-07-2023,Regular
101011,30,Karaj,03-11-2025,Regular
101012,56,Karaj,21-05-2025,VIP
101013,29,Tehran,05-04-2024,Regular
101014,33,Tabriz,13-10-2025,New
101015,42,Tehran,04-09-2024,Regular
101016,,Tehran,23-01-2025,New
101017,36,Tehran,20-07-2023,Regular
101018,41,Qom,30-04-2023,Regular
101019,19,Karaj,31-07-2024,New
101020,23,Rasht,24-12-2023,New
101021,20,,10-12-2025,Regular
101022,21,Rasht,04-04-2023,VIP
101023,59,Tehran,15-04-2025,New
101024,58,Ahvaz,20-10-2024,Regular
101025,57,Ahvaz,20-08-2025,Regular
101026,20,Ahvaz,28-12-2025,Regular
101027,21,Tehran,11-08-2025,Regular
101028,31,Tehran,15-02-2024,Regular
101029,45,Rasht,31-01-2025,Regular
101030,34,Tehran,28-06-2023,Regular
101031,41,Mashhad,16-06-2024,VIP
101032,26,Isfahan,22-10-2023,Regular
101033,53,Tehran,01-10-2023,New
101034,33,Tehran,17-09-2024,Regular
101035,21,Kerman,19-05-2023,Regular
101036,53,Ahvaz,15-09-2024,New
101037,61,Rasht,15-03-2024,Regular
101038,18,Mashhad,09-09-2023,Regular
101039,38,Tehran,07-09-2024,New
101040,57,Isfahan,02-04-2025,Regular
101041,51,Isfahan,29-10-2024,Regular
101042,59,Tehran,07-04-2023,Regular
101043,37,Karaj,07-09-2024,Regular
101044,35,Kerman,13-11-2024,New
101045,52,Shiraz,18-01-2025,Regular
101046,25,Mashhad,11-04-2024,Regular
101047,29,Mashhad,14-04-2023,Regular
101048,46,Tehran,20-05-2023,Regular
101049,50,Tehran,30-12-2023,New
101050,23,Isfahan,25-11-2024,New
101051,42,Isfahan,20-03-2025,Regular
101052,35,Shiraz,06-01-2025,New
101053,42,Ahvaz,08-12-2023,Regular
101054,64,Tehran,26-04-2024,Regular
101055,21,Tehran,21-02-2023,New
101056,65,Tehran,23-05-2025,Regular
101057,39,Tehran,23-01-2024,Regular
101058,55,Shiraz,11-07-2024,New
101059,38,Qom,07-05-2024,Regular
101060,32,tehran,09-11-2023,New
101061,54,Tabriz,04-07-2023,VIP
101062,51,Mashhad,10-11-2025,Regular
101063,24,Tehran,11-05-2023,Regular
101064,51,Mashhad,30-10-2025,Regular
101065,54,Mashhad,04-05-2023,Regular
101066,36,Ahvaz,15-04-2023,Regular
101067,62,Isfahan,15-09-2025,New
101068,48,Tehran,01-11-2025,New
101069,34,Mashhad,07-09-2025,New
101070,18,Tehran,29-04-2025,Regular
101071,50,Rasht,23-06-2024,Regular
101072,28,Tehran,27-04-2023,New
101073,54,Tehran,09-10-2024,Regular
101074,43,Tehran,22-07-2024,Regular
101075,40,Qom,16-03-2025,New
101076,25,Shiraz,08-02-2023,New
101077,52,Tabriz,26-03-2023,Regular
101078,25,Mashhad,06-10-2024,New
101079,38,Tehran,25-07-2025,Regular
101080,58,Ahvaz,18-10-2025,Regular
101081,62,Tehran,14-09-2024,Regular
101082,65,Tehran,08-02-2024,Regular
101083,63,Shiraz,31-05-2024,New
101084,44,Tehran,10-07-2024,Regular
101085,27,Tehran,08-11-2024,Regular
101086,58,Qom,07-09-2023,New
101087,56,Isfahan,01-03-2024,Regular
101088,65,Tehran,15-08-2024,New
101089,49,Mashhad,20-07-2025,VIP
101090,24,Karaj,28-05-2025,Regular
101091,42,Tehran,05-04-2025,Regular
101092,39,Tehran,24-08-2023,VIP
101093,58,Tabriz,21-03-2024,Regular
101094,36,Tabriz,29-08-2024,Regular
101095,33,Kerman,25-11-2025,Regular
101096,21,Mashhad,24-01-2024,New
101097,58,Tehran,02-10-2025,VIP
101098,,Shiraz,29-03-2025,Regular
101099,19,Tabriz,24-11-2024,Regular
101100,38,Tehran,07-02-2025,Regular
101101,41,Shiraz,18-05-2025,New
101102,40,Tehran,04-02-2025,Regular
101103,62,Ahvaz,06-01-2025,New
101104,25,Ahvaz,18-02-2024,New
101105,32,Isfahan,13-04-2024,Regular
101106,26,Kerman,18-10-2024,New
101107,29,Kerman,12-07-2025,VIP
101108,61,Tehran,13-12-2024,Regular
101109,63,Mashhad,17-12-2025,Regular
101110,20,Tabriz,15-01-2025,New
101111,48,Tehran,22-03-2024,New
101112,29,Mashhad,21-09-2024,Regular
101113,27,Tehran,13-11-2024,New
101114,32,Kerman,07-08-2025,Regular
101115,27,Isfahan,08-10-2023,Regular
101116,41,Karaj,30-09-2023,New
101117,65,Mashhad,10-08-2023,Regular
101118,,Tehran,03-03-2023,New
101119,52,Ahvaz,09-01-2025,New
101120,41,Tehran,19-11-2025,Regular
101121,18,Tehran,03-11-2024,New
101122,22,Mashhad,08-03-2023,New
101123,,Karaj,04-02-2024,Regular
101124,29,Mashhad,15-09-2025,Regular
101125,58,Tehran,26-02-2023,VIP
101126,58,Mashhad,01-11-2024,Regular
101127,58,Tehran,27-04-2024,Regular
101128,48,Tehran,03-10-2025,Regular
101129,44,Shiraz,15-07-2024,Regular
101130,49,Tehran,10-09-2024,New
101131,37,Mashhad,01-03-2025,Regular
101132,50,Tabriz,18-06-2025,Regular
101133,56,Karaj,18-07-2024,New
101134,54,Tehran,28-02-2025,Regular
101135,47,Mashhad,31-05-2025,Regular
101136,20,Tehran,28-07-2024,Regular
101137,52,Kerman,23-02-2025,New
101138,35,Tehran,02-02-2024,VIP
101139,53,Tehran,24-01-2024,New
101140,43,Isfahan,04-01-2023,VIP
101141,60,Tehran,02-01-2025,Regular
101142,34,Tehran,02-10-2023,VIP
101143,62,Tehran,10-06-2025,VIP
101144,58,Tabriz,08-11-2025,Regular
101145,33,Tabriz,17-08-2025,Regular
101146,41,Tabriz,29-10-2023,New
101147,43,Karaj,14-12-2024,New
101148,54,Mashhad,03-04-2025,Regular
101149,51,Rasht,08-07-2024,Regular
101150,58,Karaj,10-07-2024,New
101151,35,Qom,24-04-2024,Regular
101152,42,Karaj,04-12-2023,VIP
101153,38,Mashhad,19-09-2024,Regular
101154,61,Mashhad,21-12-2025,New
101155,32,Isfahan,28-08-2023,Regular
101156,46,Tehran,21-02-2023,New
101157,23,Isfahan,03-03-2023,New
101158,58,Tehran,29-09-2024,VIP
101159,36,Tehran,23-10-2023,VIP
101160,34,Rasht,20-05-2024,New
101161,45,Karaj,06-11-2025,New
101162,41,Shiraz,25-03-2023,Regular
101163,58,Mashhad,11-07-2023,Regular
101164,43,Shiraz,23-08-2023,New
101165,42,Rasht,15-05-2024,New
101166,23,Tabriz,30-01-2025,Regular
101167,19,Tabriz,20-07-2023,New
101168,37,Isfahan,29-04-2023,Regular
101169,65,,04-04-2023,Regular
101170,62,Karaj,27-05-2025,Regular
101171,48,Kerman,02-02-2023,Regular
101172,48,Isfahan,15-11-2024,Regular
101173,36,Mashhad,25-09-2024,New
101174,26,Isfahan,21-04-2023,Regular
101175,18,Isfahan,28-08-2024,New
101176,34,Kerman,11-11-2023,VIP
101177,33,Karaj,17-07-2024,New
101178,27,Mashhad,31-05-2023,Regular
101179,30,Mashhad,01-01-2025,New
101180,19,Isfahan,23-05-2025,Regular
101181,47,Tehran,04-01-2023,Regular
101182,62,Shiraz,06-08-2024,New
101183,51,Qom,10-12-2024,Regular
101184,39,Tabriz,04-01-2023,New
101185,38,Tehran,03-03-2025,Regular
101186,32,Karaj,17-08-2024,New
101187,24,Karaj,02-12-2023,Regular
101188,46,Tehran,12-06-2024,Regular
101189,45,Tabriz,16-01-2025,Regular
101190,18,Tabriz,05-12-2024,Regular
101191,37,Ahvaz,30-04-2025,VIP
101192,31,Tehran,08-02-2023,Regular
101193,26,Tehran,12-05-2025,New
101194,51,Isfahan,08-02-2023,Regular
101195,43,Tehran,12-12-2024,New
101196,48,Isfahan,18-01-2024,Regular
101197,52,Qom,11-03-2023,New
101198,65,Tehran,23-01-2025,Regular
101199,56,Isfahan,28-08-2024,Regular
101200,47,Kerman,30-12-2024,Regular
101201,60,Isfahan,16-02-2024,New
101202,40,Isfahan,01-11-2023,New
101203,65,Shiraz,15-11-2024,Regular
101204,54,Tehran,25-08-2023,Regular
101205,49,Tehran,08-06-2025,VIP
101206,61,Tabriz,18-01-2025,Regular
101207,42,Mashhad,30-12-2025,New
101208,52,Mashhad,30-01-2023,Regular
101209,31,Tehran,03-10-2024,Regular
101210,,Ahvaz,01-09-2024,New
101211,47,Tehran,28-07-2025,Regular
101212,55,Karaj,09-04-2024,New
101213,40,Mashhad,22-10-2025,New
101214,59,Shiraz,19-09-2023,New
101215,21,tehran,24-07-2025,Regular
101216,23,Tehran,23-07-2024,Regular
101217,42,Shiraz,30-10-2025,New
101218,53,Karaj,26-08-2023,Regular
101219,56,Tehran,12-10-2023,Regular
101220,39,Isfahan,09-09-2024,Regular
101221,,Isfahan,27-08-2024,New
101222,44,Tehran,13-06-2023,New
101223,64,Shiraz,14-12-2024,New
101224,49,Tehran,20-03-2024,VIP
101225,38,Isfahan,15-06-2023,Regular
101226,64,Tehran,12-07-2024,New
101227,23,Isfahan,03-02-2025,Regular
101228,65,Mashhad,04-02-2023,New
101229,25,Isfahan,04-10-2025,New
101230,31,Isfahan,30-10-2024,New
101231,57,Rasht,13-10-2023,New
101232,53,Isfahan,01-04-2025,New
101233,64,Qom,12-07-2025,New
101234,53,Tehran,12-11-2025,Regular
101235,48,Mashhad,15-05-2025,Regular
101236,34,Tehran,11-08-2023,Regular
101237,18,Isfahan,29-06-2023,Regular
101238,23,Tabriz,17-08-2023,Regular
101239,32,Ahvaz,16-08-2025,Regular
101240,19,Shiraz,30-11-2023,VIP
101241,42,Tabriz,28-12-2023,New
101242,55,Tehran,02-09-2025,Regular
101243,64,Tehran,12-08-2023,New
101244,41,Qom,21-03-2024,Regular
101245,60,Tehran,21-11-2023,Regular
101246,65,Tehran,27-11-2023,Regular
101247,59,Rasht,14-10-2024,VIP
101248,40,Kerman,22-03-2025,Regular
101249,33,Tabriz,18-10-2023,New
101250,64,,11-02-2023,Regular
101251,29,Ahvaz,01-12-2024,New
101252,37,Tehran,23-08-2024,Regular
101253,21,Isfahan,22-12-2024,Regular
101254,56,Mashhad,07-05-2024,Regular
101255,49,Rasht,30-04-2025,Regular
101256,22,Rasht,15-11-2024,New
101257,28,Tabriz,09-04-2025,New
101258,44,Tehran,11-03-2025,VIP
101259,43,Isfahan,27-06-2024,New
101260,,Tehran,22-12-2023,New
101261,30,Ahvaz,29-09-2024,Regular
101262,62,Tehran,27-11-2024,Regular
101263,39,Tehran,17-09-2024,New
101264,57,Karaj,28-07-2024,New
101265,29,Isfahan,11-01-2024,Regular
101266,19,Ahvaz,27-05-2023,Regular
101267,,Tehran,13-04-2024,Regular
101268,35,Qom,23-08-2025,New
101269,63,Tehran,23-02-2025,VIP
101270,20,Tehran,06-04-2025,New
101271,35,Isfahan,17-03-2025,New
101272,23,Tehran,06-10-2025,VIP
101273,62,Shiraz,05-09-2023,Regular
101274,50,Tehran,27-02-2025,New
101275,54,Tehran,18-03-2023,Regular
101276,52,Karaj,26-09-2023,Regular
101277,49,Tehran,02-02-2023,New
101278,55,Tabriz,16-04-2024,New
101279,18,Karaj,04-06-2023,Regular
101280,59,Tehran,28-02-2024,Regular
101281,53,Karaj,28-05-2023,Regular
101282,53,Tehran,09-02-2023,Regular
101283,36,Mashhad,06-06-2024,VIP
101284,56,Tehran,25-03-2024,New
101285,36,Ahvaz,01-04-2024,Regular
